,u_m/s,v_m/s,w_m/s,T_degC,CO2_ppm,H20_ppt
2017-09-23 17:30:00,-1.7957900000000002,-5.57816,-0.16631400000000002,6.880831352524297,382.07099999999997,8.83881
2017-09-23 17:30:00.100000,-2.56104,-5.7546800000000005,-0.06657669999999999,6.987692317646122,382.004,8.8392
2017-09-23 17:30:00.200000,-2.56308,-5.56082,-0.0188762,7.011070871157813,382.043,8.83988
2017-09-23 17:30:00.300000,-2.00291,-5.56286,-0.026528700000000002,7.042800468327016,381.97900000000004,8.8382
2017-09-23 17:30:00.400000,-2.11311,-5.37001,0.0413235,6.854119296464319,381.98900000000003,8.83894
2017-09-23 17:30:00.500000,-1.90598,-5.1475800000000005,-0.22192199999999998,7.176418480749362,382.04,8.839310000000001
2017-09-23 17:30:00.600000,-2.01822,-5.097580000000001,-0.0229575,7.096243851031204,382.029,8.8375
2017-09-23 17:30:00.700000,-2.24269,-5.1475800000000005,-0.0188762,6.854119296464319,382.00699999999995,8.83713
2017-09-23 17:30:00.800000,-2.3212599999999997,-5.06799,-0.0469353,7.014410744147142,381.978,8.839080000000001
2017-09-23 17:30:00.900000,-2.3212599999999997,-4.87515,-0.12218499999999999,7.044470496894405,382.103,8.839
2017-09-23 17:30:01,-2.258,-4.95474,-0.0584141,6.934259286908798,382.01099999999997,8.83645
2017-09-23 17:30:01.100000,-2.06515,-4.85883,-0.00637708,7.066181321169836,382.084,8.83742
2017-09-23 17:30:01.200000,-2.30595,-4.81189,-0.0627505,7.067851419413955,382.05,8.83892
2017-09-23 17:30:01.300000,-2.16209,-5.05167,0.12142,6.884170449116084,382.12800000000004,8.83508
2017-09-23 17:30:01.400000,-2.17841,-5.03534,-0.070403,6.932589586817244,382.01,8.83572
2017-09-23 17:30:01.500000,-2.11311,-5.08432,-0.114532,7.069521522634943,382.05,8.83409
2017-09-23 17:30:01.600000,-1.8437400000000002,-4.939430000000001,-0.5571020000000001,7.096243851031204,382.025,8.83504
2017-09-23 17:30:01.700000,-1.69987,-4.71598,-0.310181,7.151362677177929,382.005,8.83654
2017-09-23 17:30:01.800000,-2.1631099999999996,-5.06799,-0.326252,6.854119296464319,382.00699999999995,8.839160000000001
2017-09-23 17:30:01.900000,-2.48247,-5.06799,-0.298192,7.039460426122901,382.091,8.83583
2017-09-23 17:30:02,-2.06311,-4.95474,-0.345638,6.991032051282048,382.034,8.83613
2017-09-23 17:30:02.100000,-2.2100400000000002,-4.84454,-0.214015,7.0411304447364955,382.111,8.83675
2017-09-23 17:30:02.200000,-1.98659,-4.82822,-0.23824800000000002,6.987692317646122,382.085,8.834810000000001
2017-09-23 17:30:02.300000,-1.89068,-4.85985,-0.18646600000000002,7.017750637044173,382.06,8.8368
2017-09-23 17:30:02.400000,-2.01822,-4.84454,0.165294,6.830747292562592,382.05400000000003,8.83579
2017-09-23 17:30:02.500000,-2.2100400000000002,-5.40266,0.006122,6.989362181975707,382.18699999999995,8.84112
2017-09-23 17:30:02.600000,-1.92231,-5.51388,-0.206107,6.987692317646122,382.098,8.84022
2017-09-23 17:30:02.700000,-1.73049,-5.76998,-0.0987172,6.695542704351794,382.042,8.84047
2017-09-23 17:30:02.800000,-2.09781,-5.24349,-0.468843,6.90921430811045,382.048,8.8389
2017-09-23 17:30:02.900000,-2.72225,-5.14656,-0.29844699999999996,7.199804907728151,382.074,8.84116
2017-09-23 17:30:03,-2.06617,-5.179209999999999,-0.14616300000000002,6.855788762641396,381.991,8.84228
2017-09-23 17:30:03.100000,-2.33758,-4.81189,-0.051271699999999996,6.857458233795228,382.001,8.84193
2017-09-23 17:30:03.200000,-2.36921,-5.00269,-0.08672830000000001,6.804037625418005,382.05800000000005,8.845839999999999
2017-09-23 17:30:03.300000,-2.81714,-4.79659,0.181619,6.937598702022569,381.901,8.84556
2017-09-23 17:30:03.400000,-3.51811,-5.52919,0.464762,6.854119296464319,382.10699999999997,8.84805
2017-09-23 17:30:03.500000,-2.84877,-5.06595,0.181619,6.885840004877366,382.07099999999997,8.85735
2017-09-23 17:30:03.600000,-3.4222,-5.46695,0.332884,6.910883938525274,382.19300000000004,8.86082
2017-09-23 17:30:03.700000,-3.0865099999999996,-5.13126,-0.014794799999999999,7.014410744147142,382.1,8.86249
2017-09-23 17:30:03.800000,-2.5283900000000004,-5.25778,0.361198,6.857458233795228,382.13300000000004,8.868139999999999
2017-09-23 17:30:03.900000,-2.67225,-5.41593,0.7555569999999999,6.617105629877415,382.159,8.87042
2017-09-23 17:30:04,-2.39982,-5.30471,1.0879299999999998,7.017750637044173,382.162,8.874039999999999
2017-09-23 17:30:04.100000,-1.88864,-4.7302599999999995,0.892281,6.857458233795228,382.17400000000004,8.87429
2017-09-23 17:30:04.200000,-0.676481,-5.06595,0.6522479999999999,6.964314739608312,382.11199999999997,8.87396
2017-09-23 17:30:04.300000,-1.0438,-4.860869999999999,0.341046,6.857458233795228,382.24300000000005,8.87239
2017-09-23 17:30:04.400000,-2.04985,-4.50885,-0.0548429,6.829077901039113,382.07800000000003,8.87087
2017-09-23 17:30:04.500000,-1.73049,-4.95576,0.484403,6.937598702022569,382.14599999999996,8.86992
2017-09-23 17:30:04.600000,-2.17943,-5.386340000000001,0.212995,6.880831352524297,382.149,8.86753
2017-09-23 17:30:04.700000,-2.43349,-5.45062,0.44461000000000006,7.069521522634943,382.1,8.864889999999999
2017-09-23 17:30:04.800000,-2.05087,-6.07404,-0.24641,7.066181321169836,381.986,8.8666
2017-09-23 17:30:04.900000,-1.9069999999999998,-5.433269999999999,0.0538226,7.069521522634943,381.976,8.8663
2017-09-23 17:30:05,-1.7315099999999999,-5.72203,0.373442,6.807376264134405,382.147,8.86614
2017-09-23 17:30:05.100000,-2.81612,-5.3057300000000005,0.787697,6.939268417045014,382.175,8.870289999999999
2017-09-23 17:30:05.200000,-1.65192,-5.75264,0.6359229999999999,6.857458233795228,382.149,8.86687
2017-09-23 17:30:05.300000,-1.87537,-5.4496,-0.0908097,6.989362181975707,382.12699999999995,8.870239999999999
2017-09-23 17:30:05.400000,-1.17134,-5.1455400000000004,0.12983699999999998,6.962644949932269,382.05199999999996,8.869480000000001
2017-09-23 17:30:05.500000,-1.1744,-5.19554,-0.07856569999999999,7.039460426122901,382.0,8.8697
2017-09-23 17:30:05.600000,-1.50805,-5.1475800000000005,-0.133919,7.30839752548178,381.94300000000004,8.8668
2017-09-23 17:30:05.700000,-1.2999,-5.179209999999999,-0.234422,6.805706942287827,382.01300000000003,8.868260000000001
2017-09-23 17:30:05.800000,-1.42949,-5.21186,-0.158407,7.069521522634943,381.926,8.86693
2017-09-23 17:30:05.900000,-1.33256,-5.3057300000000005,-0.197945,7.067851419413955,382.004,8.86994
2017-09-23 17:30:06,-1.36419,-5.11493,-0.17014100000000001,6.90921430811045,381.98199999999997,8.86978
2017-09-23 17:30:06.100000,-1.71722,-5.05167,-0.174477,7.039460426122901,382.06800000000004,8.86674
2017-09-23 17:30:06.200000,-1.5866200000000001,-4.93841,-0.08596310000000001,7.042800468327016,382.05199999999996,8.87058
2017-09-23 17:30:06.300000,-1.68355,-4.85985,-0.0823919,6.855788762641396,382.019,8.86921
2017-09-23 17:30:06.400000,-1.8406799999999999,-5.0833,0.28952,6.885840004877366,382.046,8.868310000000001
2017-09-23 17:30:06.500000,-2.03352,-4.6986300000000005,0.197434,7.0411304447364955,382.079,8.87089
2017-09-23 17:30:06.600000,-1.7957900000000002,-4.44661,-0.14590799999999998,6.90921430811045,382.17900000000003,8.87049
2017-09-23 17:30:06.700000,-1.42745,-4.44355,-0.0308651,6.967654333890721,382.17900000000003,8.873660000000001
2017-09-23 17:30:06.800000,-1.31623,-4.683330000000001,-0.293856,6.937598702022569,382.089,8.87133
2017-09-23 17:30:06.900000,-1.37847,-4.82924,-0.23824800000000002,6.880831352524297,381.98199999999997,8.878169999999999
2017-09-23 17:30:07,-1.46112,-4.71598,-0.253808,6.725585346492267,382.108,8.8773
2017-09-23 17:30:07.100000,-1.02952,-4.82924,-0.425734,7.016080688107195,382.077,8.87607
2017-09-23 17:30:07.200000,-1.60396,-4.5721099999999995,0.165294,6.670508401019276,382.111,8.879430000000001
2017-09-23 17:30:07.300000,-1.7315099999999999,-4.87413,0.38874699999999995,7.017750637044173,382.101,8.88118
2017-09-23 17:30:07.400000,-2.09781,-4.83026,-0.26171500000000003,6.880831352524297,382.166,8.88075
2017-09-23 17:30:07.500000,-1.36521,-4.87515,-0.253808,6.959305385511243,382.202,8.88011
2017-09-23 17:30:07.600000,-1.23868,-4.50885,-0.322425,6.90921430811045,382.106,8.88115
2017-09-23 17:30:07.700000,-1.62131,-4.53946,-0.0742292,6.884170449116084,382.13699999999994,8.88167
2017-09-23 17:30:07.800000,-1.60396,-4.71598,0.0696377,6.857458233795228,382.07599999999996,8.88521
2017-09-23 17:30:07.900000,-1.26929,-4.85883,-0.42981499999999995,6.802368313525278,381.994,8.88383
2017-09-23 17:30:08,-2.35391,-5.10065,-0.16248800000000002,6.827408514492731,382.035,8.88841
2017-09-23 17:30:08.100000,-1.68355,-5.35471,-0.6009760000000001,6.934259286908798,382.034,8.8877
2017-09-23 17:30:08.200000,-1.58866,-5.73937,-0.42981499999999995,6.935928991977221,382.101,8.89029
2017-09-23 17:30:08.300000,-1.70192,-5.56286,-0.270133,7.016080688107195,381.94800000000004,8.88768
2017-09-23 17:30:08.400000,-1.9559799999999998,-5.48327,-0.33773000000000003,6.857458233795228,382.05300000000005,8.88739
2017-09-23 17:30:08.500000,-1.58866,-5.27308,-0.49690200000000007,7.096243851031204,381.968,8.89045
2017-09-23 17:30:08.600000,-1.7662,-5.81896,-0.621638,6.829077901039113,381.98400000000004,8.88702
2017-09-23 17:30:08.700000,-1.47846,-5.6740699999999995,-0.732599,7.039460426122901,381.866,8.88795
2017-09-23 17:30:08.800000,-2.1325,-5.53225,-0.505065,6.987692317646122,381.959,8.88396
2017-09-23 17:30:08.900000,-2.2437099999999996,-5.4842900000000006,-0.589242,6.95763561076609,381.92900000000003,8.88195
2017-09-23 17:30:09,-1.6539599999999999,-5.59347,-0.197945,7.096243851031204,381.963,8.88113
2017-09-23 17:30:09.100000,-2.04985,-5.37001,-0.381605,7.122967453515685,381.958,8.87934
2017-09-23 17:30:09.200000,-1.9539400000000002,-5.49653,-0.16248800000000002,7.096243851031204,381.93699999999995,8.879389999999999
2017-09-23 17:30:09.300000,-2.0825,-5.38532,-0.241819,7.067851419413955,381.971,8.87546
2017-09-23 17:30:09.400000,-2.2753400000000004,-5.00371,-0.501239,7.039460426122901,381.86800000000005,8.87468
2017-09-23 17:30:09.500000,-1.9569999999999999,-5.34144,-0.47368999999999994,7.009400942128593,382.01099999999997,8.86922
2017-09-23 17:30:09.600000,-2.09883,-5.41899,-0.48516800000000004,7.066181321169836,381.884,8.87169
2017-09-23 17:30:09.700000,-2.46615,-5.37001,-0.365789,6.934259286908798,381.94300000000004,8.86855
2017-09-23 17:30:09.800000,-2.25902,-5.45164,-0.249727,6.854119296464319,382.05400000000003,8.86744
2017-09-23 17:30:09.900000,-2.16617,-5.4649,-0.282122,7.121297191033591,382.03,8.8679
2017-09-23 17:30:10,-2.30697,-5.65877,-0.318344,6.802368313525278,382.014,8.86617
2017-09-23 17:30:10.100000,-2.27432,-5.60877,-0.261971,6.829077901039113,381.968,8.865110000000001
2017-09-23 17:30:10.200000,-2.3212599999999997,-5.546530000000001,-0.461446,7.0411304447364955,382.025,8.865169999999999
2017-09-23 17:30:10.300000,-2.3212599999999997,-5.546530000000001,-0.465527,6.910883938525274,381.99800000000005,8.86627
2017-09-23 17:30:10.400000,-2.3212599999999997,-5.61081,-0.661176,6.90420544672719,381.999,8.86203
2017-09-23 17:30:10.500000,-2.40288,-5.546530000000001,-0.545623,7.092903490304934,382.01099999999997,8.86112
2017-09-23 17:30:10.600000,-2.25902,-5.4179699999999995,-0.58108,6.854119296464319,382.00699999999995,8.86502
2017-09-23 17:30:10.700000,-2.21208,-5.37001,-0.660921,6.827408514492731,381.985,8.85944
2017-09-23 17:30:10.800000,-2.25902,-5.4842900000000006,-0.580825,6.932589586817244,381.94800000000004,8.85859
2017-09-23 17:30:10.900000,-2.59369,-5.38532,-0.6012310000000001,7.067851419413955,381.949,8.8587
2017-09-23 17:30:11,-2.54573,-4.98841,-0.549449,7.037790412486061,382.019,8.85748
2017-09-23 17:30:11.100000,-2.00393,-5.16289,-0.5295529999999999,6.827408514492731,382.035,8.85618
2017-09-23 17:30:11.200000,-2.09985,-5.130240000000001,-0.569346,6.932589586817244,382.042,8.8572
2017-09-23 17:30:11.300000,-2.1947400000000004,-5.06799,-0.680817,6.935928991977221,381.972,8.855960000000001
2017-09-23 17:30:11.400000,-1.9723,-5.21288,-0.617302,6.986022458293462,382.006,8.8536
2017-09-23 17:30:11.500000,-1.9549599999999998,-5.16391,-0.573172,7.069521522634943,382.06800000000004,8.856530000000001
2017-09-23 17:30:11.600000,-1.49173,-5.11493,-0.608884,6.829077901039113,382.07599999999996,8.85374
2017-09-23 17:30:11.700000,-1.47642,-5.2598199999999995,-0.314263,6.775660000099492,382.105,8.857389999999999
2017-09-23 17:30:11.800000,-1.6049799999999999,-5.0669699999999995,-0.318089,6.991032051282048,382.04900000000004,8.85605
