,u_m/s,v_m/s,w_m/s,T_degC,CO2_ppm,H20_ppt
2017-09-23 15:00:00,-2.32228,-4.15684,-0.29003,7.121297191033591,381.707,8.78796
2017-09-23 15:00:00.100000,-2.49573,-4.15684,-0.265797,7.096243851031204,381.70599999999996,8.79087
2017-09-23 15:00:00.200000,-2.41819,-4.63537,-0.0267837,7.042800468327016,381.785,8.79308
2017-09-23 15:00:00.300000,-2.17943,-4.49151,-0.10611500000000001,7.229874604335805,381.795,8.79175
2017-09-23 15:00:00.400000,-1.7957900000000002,-4.52416,-0.465017,7.198134416308392,381.786,8.79325
2017-09-23 15:00:00.500000,-1.85905,-4.58844,-0.38186,7.148021987975881,381.82,8.794139999999999
2017-09-23 15:00:00.600000,-2.2100400000000002,-4.34866,-0.525472,7.067851419413955,381.80699999999996,8.79341
2017-09-23 15:00:00.700000,-2.33554,-4.4109,-0.04642519999999999,7.149692330088442,381.777,8.79759
2017-09-23 15:00:00.800000,-2.40288,-4.55681,-0.027038799999999998,7.069521522634943,381.73,8.7956
2017-09-23 15:00:00.900000,-2.57532,-4.50783,-0.0943808,7.096243851031204,381.76,8.79906
2017-09-23 15:00:01,-2.65593,-4.58844,-0.0982071,7.331789456919921,381.67,8.8016
2017-09-23 15:00:01.100000,-2.41717,-4.60374,0.09361560000000001,7.203145905498502,381.726,8.803930000000001
2017-09-23 15:00:01.200000,-2.35289,-4.5262,-0.130603,7.0411304447364955,381.731,8.80492
2017-09-23 15:00:01.300000,-2.46512,-4.3017199999999995,-0.133153,7.229874604335805,381.749,8.80545
2017-09-23 15:00:01.400000,-2.4967599999999996,-4.33438,-0.10611500000000001,7.226533447304519,381.774,8.81048
2017-09-23 15:00:01.500000,-2.41717,-4.20479,-0.133919,7.148021987975881,381.865,8.8105
2017-09-23 15:00:01.600000,-2.6089900000000004,-4.2854,-0.0352015,7.11962693352848,381.79699999999997,8.815660000000001
2017-09-23 15:00:01.700000,-2.5141,-4.33438,-0.357117,7.281665084010285,381.80199999999996,8.81883
2017-09-23 15:00:01.800000,-2.3681900000000002,-4.22112,-0.130092,7.178088907469316,381.80300000000005,8.82238
2017-09-23 15:00:01.900000,-2.54471,-4.47722,0.0698928,6.964314739608312,381.767,8.82762
2017-09-23 15:00:02,-2.49573,-4.62007,0.045915,7.067851419413955,381.778,8.829239999999999
2017-09-23 15:00:02.100000,-2.48145,-4.50885,-0.0668318,7.281665084010285,381.69599999999997,8.83426
2017-09-23 15:00:02.200000,-2.25902,-4.50885,-0.0627505,7.254933916626783,381.76599999999996,8.8334
2017-09-23 15:00:02.300000,-2.17841,-4.42825,-0.337985,7.037790412486061,381.709,8.840639999999999
2017-09-23 15:00:02.400000,-2.30595,-4.60374,-0.062495400000000007,7.122967453515685,381.775,8.84
2017-09-23 15:00:02.500000,-2.4488,-4.670059999999999,-0.210444,7.201475404124835,381.773,8.83825
2017-09-23 15:00:02.600000,-2.7049,-4.44559,-0.0900444,7.122967453515685,381.745,8.836139999999999
2017-09-23 15:00:02.700000,-2.6896,-4.6527199999999995,-0.0109686,7.174748059006276,381.781,8.83179
2017-09-23 15:00:02.800000,-2.84979,-4.7333300000000005,-0.182385,7.178088907469316,381.68,8.83545
2017-09-23 15:00:02.900000,-2.7844900000000004,-4.8108699999999995,-0.11835899999999999,7.0127408051640145,381.75699999999995,8.83367
2017-09-23 15:00:03,-2.7702,-4.764959999999999,-0.369616,7.253263260969106,381.70099999999996,8.83399
2017-09-23 15:00:03.100000,-2.9599900000000003,-4.525180000000001,-0.22192199999999998,7.069521522634943,381.756,8.83637
2017-09-23 15:00:03.200000,-2.73959,-4.413959999999999,-0.43338699999999997,7.069521522634943,381.691,8.837069999999999
2017-09-23 15:00:03.300000,-2.44778,-4.31805,-0.142592,6.962644949932269,381.635,8.839269999999999
2017-09-23 15:00:03.400000,-2.68858,-4.27009,-0.310181,7.281665084010285,381.655,8.83623
2017-09-23 15:00:03.500000,-2.65797,-4.33335,-0.565265,7.0411304447364955,381.785,8.83807
2017-09-23 15:00:03.600000,-2.54471,-4.36396,-0.356862,7.201475404124835,381.67,8.836089999999999
2017-09-23 15:00:03.700000,-2.49573,-4.23642,-0.23824800000000002,7.176418480749362,381.746,8.83414
2017-09-23 15:00:03.800000,-2.46615,-4.31907,-0.282122,7.3351312410416085,381.73699999999997,8.8305
2017-09-23 15:00:03.900000,-2.38656,-4.4609,-0.385941,7.254933916626783,381.664,8.825339999999999
2017-09-23 15:00:04,-2.53043,-4.3802900000000005,-0.46935299999999996,7.178088907469316,381.709,8.82509
2017-09-23 15:00:04.100000,-2.4018599999999997,-4.31805,-0.445375,6.989362181975707,381.665,8.824530000000001
2017-09-23 15:00:04.200000,-2.61001,-4.12521,-0.30559000000000003,7.176418480749362,381.67900000000003,8.82466
2017-09-23 15:00:04.300000,-2.48043,-4.26907,-0.0864732,7.360195256509826,381.68699999999995,8.826789999999999
2017-09-23 15:00:04.400000,-2.43247,-4.31703,-0.325741,7.037790412486061,381.685,8.82895
2017-09-23 15:00:04.500000,-2.40288,-4.155819999999999,-0.32166,6.989362181975707,381.736,8.827210000000001
2017-09-23 15:00:04.600000,-2.51308,-4.18847,-0.410174,7.179759339166196,381.745,8.82664
2017-09-23 15:00:04.700000,-2.51512,-4.52416,-0.449712,7.201475404124835,381.722,8.82495
2017-09-23 15:00:04.800000,-2.5141,-4.49355,-0.397675,7.2282040233317275,381.69,8.82125
2017-09-23 15:00:04.900000,-2.57634,-4.43029,-0.48899499999999996,7.2282040233317275,381.7,8.82238
2017-09-23 15:00:05,-2.65695,-4.4762,-0.0586692,7.042800468327016,381.63599999999997,8.82103
2017-09-23 15:00:05.100000,-2.65695,-4.23846,-0.314008,7.014410744147142,381.68,8.82398
2017-09-23 15:00:05.200000,-2.61001,-4.07929,-0.35737199999999997,7.096243851031204,381.788,8.82863
2017-09-23 15:00:05.300000,-2.7702,-4.1099,-0.182385,7.121297191033591,381.773,8.83106
