,u_m/s,v_m/s,w_m/s,T_degC,CO2_ppm,H20_ppt
2017-09-23 11:00:00,-2.0488299999999997,-3.6313699999999995,0.23340100000000003,5.578435880016684,381.866,8.0636
2017-09-23 11:00:00.100000,-2.76918,-3.4558699999999996,-0.102033,5.656727225672853,381.846,8.06028
2017-09-23 11:00:00.200000,-2.4641,-3.35996,-0.014794799999999999,5.818341995640196,381.78,8.05777
2017-09-23 11:00:00.300000,-2.6089900000000004,-3.82421,0.101523,5.581767202679657,381.903,8.05768
2017-09-23 11:00:00.400000,-3.13548,-3.9344,0.121675,5.788348087374686,381.845,8.061630000000001
2017-09-23 11:00:00.500000,-3.71095,-4.19051,-0.285438,5.496824693422639,381.769,8.063080000000001
2017-09-23 11:00:00.600000,-3.3579199999999996,-4.22112,-0.345383,5.498490108397107,381.796,8.063139999999999
2017-09-23 11:00:00.700000,-3.5834099999999998,-4.28642,-0.665512,5.6533954550884005,381.87199999999996,8.06258
2017-09-23 11:00:00.800000,-3.5028,-4.43131,-0.720355,5.655061337892221,381.82800000000003,8.06483
2017-09-23 11:00:00.900000,-3.4232199999999997,-4.19153,-0.800706,5.468513400322479,381.835,8.061580000000001
2017-09-23 11:00:01,-3.6650400000000003,-4.76598,-0.76525,5.550120441153126,381.824,8.062380000000001
2017-09-23 11:00:01.100000,-3.6476900000000003,-4.98739,-0.517309,5.845004601150663,381.70599999999996,8.06179
2017-09-23 11:00:01.200000,-3.39261,-4.58946,-0.0829021,5.813342898948974,381.591,8.062560000000001
2017-09-23 11:00:01.300000,-3.53545,-3.9527699999999997,-0.393338,5.765020606884036,381.44599999999997,8.06339
2017-09-23 11:00:01.400000,-3.5007599999999996,-3.7936,-0.294111,5.603421285236436,381.591,8.06503
2017-09-23 11:00:01.500000,-3.55076,-3.8252300000000004,-0.410174,5.603421285236436,381.885,8.06917
2017-09-23 11:00:01.600000,-3.75993,-3.58545,-0.425989,5.521806440615592,381.876,8.06795
2017-09-23 11:00:01.700000,-2.99162,-3.85584,-0.47368999999999994,5.601755556716796,381.837,8.070269999999999
2017-09-23 11:00:01.800000,-2.94468,-3.8089,-0.297937,5.393578684902025,381.915,8.06607
2017-09-23 11:00:01.900000,-3.34159,-4.33335,-0.102288,5.708372215420468,381.916,8.06541
2017-09-23 11:00:02,-3.35996,-4.18847,-0.0109686,5.7383618236383995,381.88800000000003,8.05979
2017-09-23 11:00:02.100000,-3.1365,-4.23744,-0.282887,5.600089833174081,381.918,8.05865
2017-09-23 11:00:02.200000,-3.18446,-4.03134,-0.365789,5.630073618410677,381.92,8.05604
2017-09-23 11:00:02.300000,-2.92938,-3.88849,-0.406093,5.520140955964337,381.825,8.05682
2017-09-23 11:00:02.400000,-2.8804,-3.8395099999999998,-0.333904,5.551786015388586,381.83,8.054160000000001
2017-09-23 11:00:02.500000,-2.76918,-4.12929,-0.290285,5.6050870187331725,381.781,8.0487
2017-09-23 11:00:02.600000,-2.91305,-4.25479,-0.593069,5.600089833174081,381.847,8.05161
2017-09-23 11:00:02.700000,-3.16813,-4.37927,-0.47368999999999994,5.760021987975847,381.911,8.05034
2017-09-23 11:00:02.800000,-3.35894,-4.58946,-0.26171500000000003,5.656727225672853,381.844,8.04486
2017-09-23 11:00:02.900000,-3.18446,-4.47722,-0.237738,5.6850480794115015,381.811,8.042860000000001
2017-09-23 11:00:03,-3.00794,-4.74965,-0.270388,5.655061337892221,381.856,8.04492
2017-09-23 11:00:03.100000,-2.73755,-4.87617,-0.3061,5.575104577261527,381.847,8.04217
2017-09-23 11:00:03.200000,-3.0405900000000003,-4.95678,-0.17014100000000001,5.79001437330794,381.789,8.0455
2017-09-23 11:00:03.300000,-3.07222,-4.78332,-0.357627,5.655061337892221,381.73199999999997,8.04525
2017-09-23 11:00:03.400000,-3.0089599999999996,-4.55783,-0.461446,5.548454871894364,381.80199999999996,8.04284
2017-09-23 11:00:03.500000,-2.78551,-4.71802,-0.18646600000000002,5.79001437330794,381.772,8.04389
2017-09-23 11:00:03.600000,-2.86408,-4.525180000000001,-0.501494,5.656727225672853,381.735,8.04407
2017-09-23 11:00:03.700000,-2.64266,-4.74761,-0.49715699999999996,5.761688189301651,381.80199999999996,8.04848
2017-09-23 11:00:03.800000,-2.73653,-4.70068,-0.629035,5.576770226150643,381.77099999999996,8.04524
2017-09-23 11:00:03.900000,-2.53145,-4.78332,-0.724692,5.335303096133941,381.994,8.04449
2017-09-23 11:00:04,-2.7355099999999997,-4.54252,-0.62878,5.521806440615592,381.885,8.04012
2017-09-23 11:00:04.100000,-2.61103,-4.49151,-0.0591793,5.576770226150643,381.874,8.03283
2017-09-23 11:00:04.200000,-2.8804,-4.5262,-0.22625900000000002,5.473509406354594,381.884,8.02926
2017-09-23 11:00:04.300000,-2.91407,-4.7333300000000005,-0.350229,5.761688189301651,381.751,8.024569999999999
2017-09-23 11:00:04.400000,-2.75388,-4.9078,-0.421653,5.736695691989212,381.79900000000004,8.025030000000001
2017-09-23 11:00:04.500000,-2.56002,-5.021059999999999,-0.513483,5.416890627488442,381.723,8.0232
2017-09-23 11:00:04.600000,-2.64266,-5.11595,-0.41782600000000003,5.655061337892221,381.777,8.02045
2017-09-23 11:00:04.700000,-2.54573,-5.130240000000001,-0.46119099999999996,5.7383618236383995,381.841,8.01783
2017-09-23 11:00:04.800000,-2.14678,-5.22717,-0.241819,5.658393118430524,381.81,8.01645
2017-09-23 11:00:04.900000,-2.38758,-5.32308,-0.38186,5.603421285236436,381.689,8.01657
2017-09-23 11:00:05,-2.4508400000000004,-5.21186,-0.146928,5.840005265567811,381.675,8.00865
2017-09-23 11:00:05.100000,-2.7049,-4.89352,-0.011223700000000001,5.603421285236436,381.657,8.016
2017-09-23 11:00:05.200000,-2.68858,-4.6527199999999995,0.0334159,5.761688189301651,381.704,8.01764
2017-09-23 11:00:05.300000,-2.17841,-4.6384300000000005,0.0418337,5.580101538859765,381.715,8.019589999999999
2017-09-23 11:00:05.400000,-2.33656,-4.58844,-0.21427,5.523471930243716,381.69800000000004,8.02195
2017-09-23 11:00:05.500000,-2.22739,-4.84352,-0.377778,5.603421285236436,381.85699999999997,8.02341
2017-09-23 11:00:05.600000,-2.25902,-4.9088199999999995,-0.38976700000000003,5.6850480794115015,381.98199999999997,8.0213
2017-09-23 11:00:05.700000,-2.37023,-4.61905,-0.31451799999999996,5.656727225672853,381.824,8.01694
2017-09-23 11:00:05.800000,-2.2437099999999996,-4.860869999999999,-0.43415200000000004,5.548454871894364,381.889,8.0155
2017-09-23 11:00:05.900000,-2.0855599999999996,-4.8476,-0.5701109999999999,5.4385383047659275,381.971,8.01395
2017-09-23 11:00:06,-2.00291,-4.76394,-0.549194,5.416890627488442,381.967,8.010769999999999
2017-09-23 11:00:06.100000,-2.16515,-4.81291,-0.729028,5.416890627488442,381.97900000000004,8.00865
2017-09-23 11:00:06.200000,-2.3681900000000002,-4.18949,-0.297937,5.761688189301651,381.87800000000004,8.00272
2017-09-23 11:00:06.300000,-2.68858,-4.41294,0.13749,5.7117043144806985,381.772,8.0032
2017-09-23 11:00:06.400000,-2.56002,-3.9354199999999997,0.0974418,5.633405249641612,381.72,8.00584
2017-09-23 11:00:06.500000,-2.59369,-4.71598,-0.21784099999999998,5.683382107023476,381.786,8.00864
2017-09-23 11:00:06.600000,-2.17943,-4.74863,-0.393338,5.578435880016684,381.67,8.01148
2017-09-23 11:00:06.700000,-2.19576,-4.70169,-0.608884,5.363607620640266,381.884,8.01356
2017-09-23 11:00:06.800000,-2.09883,-4.68537,-0.49358599999999997,5.523471930243716,381.76199999999994,8.00755
2017-09-23 11:00:06.900000,-2.22739,-5.16391,-0.3663,5.601755556716796,381.73,8.008460000000001
2017-09-23 11:00:07,-2.05087,-4.99045,-0.617046,5.495159283424812,381.79699999999997,8.00784
2017-09-23 11:00:07.100000,-2.38656,-4.60374,-0.33824,5.630073618410677,381.848,8.0062
2017-09-23 11:00:07.200000,-2.68858,-4.60374,0.0579039,5.498490108397107,381.791,8.004489999999999
2017-09-23 11:00:07.300000,-2.54471,-4.9088199999999995,-0.46960799999999997,5.708372215420468,381.81800000000004,8.0055
2017-09-23 11:00:07.400000,-2.2100400000000002,-4.98841,-0.648932,5.6050870187331725,381.897,8.0052
2017-09-23 11:00:07.500000,-2.26004,-4.70169,-0.38976700000000003,5.681716139612263,381.931,8.00314
2017-09-23 11:00:07.600000,-2.37023,-4.5262,-0.633627,5.633405249641612,381.871,8.00116
2017-09-23 11:00:07.700000,-2.31922,-4.60578,-0.549194,5.576770226150643,381.986,7.999789999999999
2017-09-23 11:00:07.800000,-2.36921,-4.667,-0.425989,5.4435340420449165,381.83099999999996,7.9901800000000005
2017-09-23 11:00:07.900000,-2.09781,-4.764959999999999,-0.465527,5.575104577261527,381.844,7.9895
