,u_m/s,v_m/s,w_m/s,T_degC,CO2_ppm,H20_ppt
2017-09-23 20:30:00,-5.2088,-1.1591,-0.186211,6.613768125895831,383.719,9.505980000000001
2017-09-23 20:30:00.100000,-4.85883,-1.18869,-0.174477,6.750622113393888,383.83099999999996,9.50677
2017-09-23 20:30:00.200000,-4.92209,-1.73253,-0.21835100000000002,6.4018773914039,383.765,9.506910000000001
2017-09-23 20:30:00.300000,-5.28941,-1.41418,-0.12626600000000002,6.642137544294485,383.755,9.50999
2017-09-23 20:30:00.400000,-5.48123,-1.5090700000000001,-0.193863,6.562039359870255,383.724,9.50607
2017-09-23 20:30:00.500000,-5.40164,-1.54172,-0.0780555,6.695542704351794,383.764,9.506739999999999
2017-09-23 20:30:00.600000,-5.30675,-1.49173,0.117593,6.400209278945738,383.73199999999997,9.51032
2017-09-23 20:30:00.700000,-4.69965,-1.12747,0.161468,6.511983817586383,383.83,9.50442
2017-09-23 20:30:00.800000,-5.337359999999999,-1.44581,-0.0668318,6.350168219461693,383.744,9.508510000000001
2017-09-23 20:30:00.900000,-5.51286,-1.63763,-0.178048,6.560370769628889,383.844,9.50902
2017-09-23 20:30:01,-5.0496300000000005,-1.31725,-0.349464,6.481952642240003,383.82800000000003,9.50548
2017-09-23 20:30:01.100000,-4.97004,-0.967276,-0.027038799999999998,6.854119296464319,383.795,9.50543
2017-09-23 20:30:01.200000,-4.717,-1.2223600000000001,-0.270388,6.4018773914039,383.736,9.50897
2017-09-23 20:30:01.300000,-5.02004,-1.27031,0.129582,6.348500261287654,383.83099999999996,9.50818
2017-09-23 20:30:01.400000,-4.93739,-1.06115,-0.110451,6.723916268514188,383.842,9.51047
2017-09-23 20:30:01.500000,-5.32308,-1.41418,-0.317834,6.455259617873139,383.769,9.50574
2017-09-23 20:30:01.600000,-5.21186,-1.63968,-0.325486,6.747283813107231,383.73199999999997,9.50938
2017-09-23 20:30:01.700000,-6.02303,-1.07951,-0.38976700000000003,6.612099381370456,383.793,9.51026
2017-09-23 20:30:01.800000,-5.54551,-1.52642,-0.425734,6.667170578515652,383.785,9.51085
2017-09-23 20:30:01.900000,-5.6251,-1.54172,-0.377778,6.373520156474001,383.897,9.51224
2017-09-23 20:30:02,-5.46592,-1.26929,0.0252532,6.455259617873139,383.85,9.510860000000001
2017-09-23 20:30:02.100000,-5.94548,-1.69987,-0.2459,6.375188189301639,383.839,9.51046
2017-09-23 20:30:02.200000,-5.57714,-0.8866700000000001,-0.170651,6.697211697722594,383.75800000000004,9.50875
2017-09-23 20:30:02.300000,-5.84855,-0.934625,-0.166569,6.480284290890268,383.586,9.509319999999999
2017-09-23 20:30:02.400000,-5.52714,-0.839734,-0.310181,6.4018773914039,383.702,9.50922
2017-09-23 20:30:02.500000,-4.49049,-0.006122,0.165804,6.538679549390906,383.69599999999997,9.509960000000001
2017-09-23 20:30:02.600000,-4.82924,-1.39888,-0.32216999999999996,6.722247195512921,383.76,9.508410000000001
2017-09-23 20:30:02.700000,-5.49755,-0.9519709999999999,-0.269623,6.885840004877366,383.79,9.50888
2017-09-23 20:30:02.800000,-5.2741,-0.664237,-0.18264,6.2967960264373914,383.788,9.51105
2017-09-23 20:30:02.900000,-5.73733,-1.51009,-0.178558,6.535342513238561,383.786,9.50803
2017-09-23 20:30:03,-5.16289,-1.0938,0.512972,6.695542704351794,383.74699999999996,9.50992
2017-09-23 20:30:03.100000,-6.08833,-1.4468299999999998,-0.027293900000000003,6.960975165233322,383.765,9.50721
2017-09-23 20:30:03.200000,-5.84957,-1.3509200000000001,-0.102799,6.668839487279001,383.69,9.50938
2017-09-23 20:30:03.300000,-5.52816,-0.91932,-0.525217,6.455259617873139,383.57,9.509319999999999
2017-09-23 20:30:03.400000,-5.9128300000000005,-1.47846,-0.3061,6.5069785097149975,383.707,9.50963
2017-09-23 20:30:03.500000,-5.51286,-0.966256,-0.302274,6.615436875398245,383.707,9.50941
2017-09-23 20:30:03.600000,-6.10363,-1.74987,-0.21835100000000002,6.668839487279001,383.639,9.5108
2017-09-23 20:30:03.700000,-6.05466,-1.26929,-0.246155,6.90921430811045,383.784,9.51168
2017-09-23 20:30:03.800000,-5.96079,-1.52642,-0.070403,6.403545508838931,383.68199999999996,9.51148
2017-09-23 20:30:03.900000,-5.89446,-1.70192,-0.12626600000000002,6.642137544294485,383.64,9.51073
2017-09-23 20:30:04,-5.99242,-1.55703,-0.269878,6.827408514492731,383.722,9.51185
2017-09-23 20:30:04.100000,-5.41491,-1.4601,0.24130900000000002,6.588737480590112,383.7,9.5096
2017-09-23 20:30:04.200000,-5.784269999999999,-1.9876099999999999,-0.0109686,6.615436875398245,383.7,9.51331
2017-09-23 20:30:04.300000,-5.6904,-1.71518,-0.0701479,6.5336740026278335,383.736,9.509260000000001
2017-09-23 20:30:04.400000,-5.99242,-1.43051,0.0653013,6.215079732541085,383.741,9.51586
2017-09-23 20:30:04.500000,-5.03534,-0.676481,0.033926099999999994,6.642137544294485,383.69800000000004,9.51057
2017-09-23 20:30:04.600000,-5.275119999999999,-0.772392,0.130348,6.431904266702588,383.718,9.51507
2017-09-23 20:30:04.700000,-5.19554,-1.2244,-0.0788207,6.243428929765855,383.705,9.51137
2017-09-23 20:30:04.800000,-5.24247,-1.14277,-0.00663217,6.483620998566721,383.719,9.51118
2017-09-23 20:30:04.900000,-5.56082,-1.06217,-0.0385176,6.266776407469308,383.70300000000003,9.51201
2017-09-23 20:30:05,-6.19954,-1.33358,-0.00204067,6.693873715957977,383.666,9.5105
2017-09-23 20:30:05.100000,-6.40667,-1.47846,-0.273704,6.857458233795228,383.601,9.50886
2017-09-23 20:30:05.200000,-5.70672,-1.87537,-0.23799299999999998,6.90921430811045,383.662,9.50908
2017-09-23 20:30:05.300000,-4.90678,-0.55098,-0.054587800000000006,6.455259617873139,383.714,9.5086
2017-09-23 20:30:05.400000,-6.98112,-0.296917,-0.417571,6.884170449116084,383.75199999999995,9.51351
2017-09-23 20:30:05.500000,-5.41491,-0.9499299999999999,-0.345383,6.535342513238561,383.718,9.50688
2017-09-23 20:30:05.600000,-5.27206,-0.774433,-0.0905546,6.643806378404179,383.671,9.50854
2017-09-23 20:30:05.700000,-5.97609,-2.10087,-0.062495400000000007,6.538679549390906,383.7,9.51173
2017-09-23 20:30:05.800000,-6.27709,-0.9846209999999999,-0.2459,6.508646940695257,383.784,9.51126
2017-09-23 20:30:05.900000,-6.35974,-1.59274,-0.357627,6.426899675505581,383.707,9.51351
2017-09-23 20:30:06,-5.8659,-0.999927,-0.449712,6.3001316391942055,383.7,9.508980000000001
2017-09-23 20:30:06.100000,-5.43429,0.216311,-0.541542,6.268444121775019,383.642,9.50956
2017-09-23 20:30:06.200000,-7.10968,-1.3499,-0.254318,6.4018773914039,383.722,9.50795
2017-09-23 20:30:06.300000,-4.52416,-1.2397,-0.565265,6.323481485905461,383.64300000000003,9.510580000000001
2017-09-23 20:30:06.400000,-5.8812,-0.759128,0.033671,7.014410744147142,383.75199999999995,9.50992
2017-09-23 20:30:06.500000,-5.88018,-0.662196,0.00586692,6.643806378404179,383.74199999999996,9.51147
2017-09-23 20:30:06.600000,-4.79557,-0.664237,-0.22217800000000001,6.642137544294485,383.75199999999995,9.50855
2017-09-23 20:30:06.700000,-4.55579,-1.01421,0.265287,6.270111841057428,383.767,9.51097
2017-09-23 20:30:06.800000,-6.32709,-0.599956,-0.122695,6.560370769628889,383.785,9.510810000000001
2017-09-23 20:30:06.900000,-5.72101,-1.3488799999999999,-0.0701479,6.510315376652329,383.75300000000004,9.51179
2017-09-23 20:30:07,-5.48225,-0.742803,-0.0701479,6.511983817586383,383.709,9.51227
2017-09-23 20:30:07.100000,-5.65877,-1.09584,-0.146673,6.642137544294485,383.87800000000004,9.50889
2017-09-23 20:30:07.200000,-6.16791,-1.20603,-0.27778600000000003,6.750622113393888,383.73400000000004,9.51367
2017-09-23 20:30:07.300000,-5.8322199999999995,-0.88871,-0.326252,6.4018773914039,383.8,9.5129
2017-09-23 20:30:07.400000,-6.03935,-1.5907,-0.318344,6.5336740026278335,383.832,9.51262
2017-09-23 20:30:07.500000,-6.53421,-0.727498,-0.406348,6.240093655438784,383.835,9.51372
2017-09-23 20:30:07.600000,-6.24852,-1.26929,-0.373697,6.4285678675943245,383.903,9.51218
2017-09-23 20:30:07.700000,-5.2588,-1.74885,-0.249982,6.642137544294485,383.88,9.5128
2017-09-23 20:30:07.800000,-5.35471,-1.7804799999999998,0.197434,6.508646940695257,383.93800000000005,9.5134
2017-09-23 20:30:07.900000,-5.9934400000000005,-1.74783,-0.310181,6.456927894569219,383.848,9.51215
2017-09-23 20:30:08,-6.00772,-1.54172,-0.250237,6.535342513238561,383.74,9.51079
2017-09-23 20:30:08.100000,-5.96079,-1.7968099999999998,-0.525727,6.640468715161717,383.642,9.512830000000001
2017-09-23 20:30:08.200000,-6.03833,-1.0458399999999999,-0.0548429,6.638799891005817,383.76300000000003,9.51341
2017-09-23 20:30:08.300000,-5.56286,-1.11114,-0.676481,6.667170578515652,383.665,9.512410000000001
2017-09-23 20:30:08.400000,-6.6158399999999995,-1.65498,-0.130603,6.268444121775019,383.644,9.51348
2017-09-23 20:30:08.500000,-6.16689,-1.55805,-0.11478699999999999,6.481952642240003,383.711,9.512939999999999
2017-09-23 20:30:08.600000,-6.51789,-0.646891,-0.402011,6.643806378404179,383.731,9.51163
2017-09-23 20:30:08.700000,-5.83324,-0.9652350000000001,0.25355300000000003,6.563707955088432,383.728,9.50835
2017-09-23 20:30:08.800000,-5.22309,0.9682959999999999,0.908352,6.410218028348481,383.746,9.512410000000001
2017-09-23 20:30:08.900000,-5.83324,-1.0938,-0.16248800000000002,6.426899675505581,383.76800000000003,9.50722
2017-09-23 20:30:09,-6.3434099999999995,-1.6059999999999999,-0.178303,6.481952642240003,383.75,9.51123
2017-09-23 20:30:09.100000,-5.75264,-1.6386599999999998,-0.365789,6.723916268514188,383.843,9.51111
2017-09-23 20:30:09.200000,-5.49755,-1.54172,-0.605568,6.4285678675943245,383.791,9.51238
2017-09-23 20:30:09.300000,-5.97711,-1.84578,-0.793309,6.425231488393877,383.79400000000004,9.512369999999999
2017-09-23 20:30:09.400000,-5.97711,-1.7366099999999998,-0.8285110000000001,6.612099381370456,383.819,9.51252
2017-09-23 20:30:09.500000,-5.78529,-1.3999,-0.44588599999999995,6.535342513238561,383.74300000000005,9.51454
2017-09-23 20:30:09.600000,-5.5598,-1.52642,-0.42956000000000005,6.7489529607621535,383.722,9.51292
2017-09-23 20:30:09.700000,-6.0567,-1.76722,-0.22625900000000002,6.508646940695257,383.68699999999995,9.51488
2017-09-23 20:30:09.800000,-6.2638300000000005,-1.8304799999999999,-0.577254,6.423563306259041,383.68800000000005,9.51302
2017-09-23 20:30:09.900000,-5.83427,-2.06719,-0.621128,6.590406155438757,383.665,9.51169
2017-09-23 20:30:10,-5.75264,-1.7978299999999998,-0.453283,6.323481485905461,383.684,9.51575
2017-09-23 20:30:10.100000,-5.86487,-1.98863,-0.397675,6.483620998566721,383.755,9.51635
2017-09-23 20:30:10.200000,-5.83324,-1.43051,-0.170396,6.323481485905461,383.681,9.51602
2017-09-23 20:30:10.300000,-5.9128300000000005,-1.41418,-0.110196,6.693873715957977,383.833,9.51518
2017-09-23 20:30:10.400000,-5.78631,-1.7662,-0.257889,6.4018773914039,383.702,9.51427
2017-09-23 20:30:10.500000,-5.8322199999999995,-2.06822,-0.29003,6.348500261287654,383.889,9.516869999999999
2017-09-23 20:30:10.600000,-6.0873099999999996,-1.90904,-0.541542,6.615436875398245,383.80400000000003,9.51705
2017-09-23 20:30:10.700000,-5.944459999999999,-2.0069999999999997,-0.38186,6.451923079411472,383.809,9.51764
2017-09-23 20:30:10.800000,-5.60775,-2.43554,-0.505065,6.585400145823428,383.716,9.51614
2017-09-23 20:30:10.900000,-6.151590000000001,-2.49982,-0.605058,6.450254817646112,383.76599999999996,9.51788
2017-09-23 20:30:11,-6.20056,-2.18045,-0.17422200000000002,6.426899675505581,383.751,9.51797
2017-09-23 20:30:11.100000,-6.08833,-1.8774099999999998,-0.0744843,6.483620998566721,383.69699999999995,9.518880000000001
2017-09-23 20:30:11.200000,-6.4393199999999995,-1.1437899999999999,-0.0823919,6.5069785097149975,383.791,9.51622
2017-09-23 20:30:11.300000,-5.35471,-1.49275,-0.16605899999999998,6.403545508838931,383.782,9.52034
2017-09-23 20:30:11.400000,-5.78529,-1.76518,-0.00688725,6.723916268514188,383.77,9.51431
2017-09-23 20:30:11.500000,-5.6404,-1.65294,-0.20559699999999997,6.508646940695257,383.73800000000006,9.51827
2017-09-23 20:30:11.600000,-6.03833,-1.7804799999999998,-0.158662,6.400209278945738,383.781,9.51737
2017-09-23 20:30:11.700000,-5.49755,-1.55703,-0.18264,6.5069785097149975,383.756,9.517439999999999
2017-09-23 20:30:11.800000,-6.15261,-1.70192,-0.194118,6.4018773914039,383.736,9.51554
2017-09-23 20:30:11.900000,-6.23321,-1.7804799999999998,-0.38951199999999997,6.241761290113857,383.61199999999997,9.51406
2017-09-23 20:30:12,-6.040369999999999,-1.76518,-0.19003699999999998,6.453591346153871,383.735,9.51315
2017-09-23 20:30:12.100000,-6.05772,-2.13352,-0.421653,6.563707955088432,383.69800000000004,9.51554
2017-09-23 20:30:12.200000,-5.51388,-1.6855900000000001,-0.302019,6.4285678675943245,383.71,9.51638
2017-09-23 20:30:12.300000,-5.73835,-1.65294,-0.724947,6.510315376652329,383.74300000000005,9.5163
2017-09-23 20:30:12.400000,-6.422999999999999,-1.9100599999999999,-0.557612,6.720578127488409,383.871,9.519219999999999
2017-09-23 20:30:12.500000,-5.76998,-0.7601479999999999,-0.30992600000000003,6.508646940695257,383.782,9.515839999999999
2017-09-23 20:30:12.600000,-5.94548,-1.1733799999999999,-0.254063,6.720578127488409,383.756,9.51774
2017-09-23 20:30:12.700000,-5.93018,-1.8927200000000002,-0.158662,6.668839487279001,383.81300000000005,9.51694
2017-09-23 20:30:12.800000,-5.67305,-1.57539,-0.0591793,6.560370769628889,383.724,9.5133
2017-09-23 20:30:12.900000,-5.4985800000000005,-1.67029,-0.621638,6.480284290890268,383.79,9.515410000000001
2017-09-23 20:30:13,-5.59551,-1.5549899999999999,-0.321915,6.481952642240003,383.792,9.51656
2017-09-23 20:30:13.100000,-5.80161,-1.84476,-0.250237,6.5336740026278335,383.74300000000005,9.51647
2017-09-23 20:30:13.200000,-6.311780000000001,-1.79885,-0.792799,6.612099381370456,383.786,9.516910000000001
2017-09-23 20:30:13.300000,-6.29648,-2.05189,-0.652758,6.535342513238561,383.773,9.51552
2017-09-23 20:30:13.400000,-6.04139,-2.37227,-0.852743,6.582062830964389,383.796,9.5186
2017-09-23 20:30:13.500000,-5.85059,-2.03863,-0.633117,6.560370769628889,383.811,9.517430000000001
2017-09-23 20:30:13.600000,-5.9934400000000005,-2.16515,-0.47343500000000005,6.560370769628889,383.744,9.51815
2017-09-23 20:30:13.700000,-6.03833,-1.8121099999999999,-0.648932,6.5320054969940315,383.79900000000004,9.521510000000001
2017-09-23 20:30:13.800000,-5.52919,-2.10189,-0.48491300000000004,6.5069785097149975,383.78,9.52112
2017-09-23 20:30:13.900000,-5.2598199999999995,-1.6539599999999999,-0.43389700000000003,6.587068810718279,383.785,9.52084
2017-09-23 20:30:14,-5.35675,-1.73355,-0.393849,6.563707955088432,383.73400000000004,9.51941
2017-09-23 20:30:14.100000,-5.85059,-1.8917,-0.365789,6.348500261287654,383.79900000000004,9.52047
2017-09-23 20:30:14.200000,-5.43429,-1.38255,-0.19769,6.588737480590112,383.782,9.51603
2017-09-23 20:30:14.300000,-5.24247,-1.8294599999999999,-0.150754,6.348500261287654,383.791,9.51727
2017-09-23 20:30:14.400000,-6.05874,-1.81415,-0.3061,6.587068810718279,383.75199999999995,9.51792
2017-09-23 20:30:14.500000,-5.53123,-1.66927,-0.11835899999999999,6.376856227106259,383.74300000000005,9.51805
2017-09-23 20:30:14.600000,-6.03833,-1.6539599999999999,-0.345638,6.400209278945738,383.784,9.52036
2017-09-23 20:30:14.700000,-5.41899,-1.70192,-0.402011,6.560370769628889,383.78,9.51603
2017-09-23 20:30:14.800000,-5.22615,-1.38153,0.025763400000000002,6.483620998566721,383.792,9.515369999999999
2017-09-23 20:30:14.900000,-5.43429,-1.07849,-0.333649,6.510315376652329,383.798,9.51366
2017-09-23 20:30:15,-6.45463,-1.51009,-0.294111,6.613768125895831,383.83,9.514569999999999
2017-09-23 20:30:15.100000,-5.09963,-2.06719,-0.509912,6.321813607361889,383.89599999999996,9.51447
2017-09-23 20:30:15.200000,-5.61081,-2.13352,-0.438233,6.4018773914039,383.875,9.51575
2017-09-23 20:30:15.300000,-5.76794,-2.10087,-0.556847,6.670508401019276,383.795,9.51673
2017-09-23 20:30:15.400000,-5.40164,-2.2753400000000004,-0.477771,6.535342513238561,384.019,9.51459
2017-09-23 20:30:15.500000,-5.3843,-1.57233,-0.28620300000000004,6.670508401019276,383.767,9.5185
2017-09-23 20:30:15.600000,-6.311780000000001,-1.71722,-0.354056,6.587068810718279,383.765,9.51609
2017-09-23 20:30:15.700000,-5.53021,-1.20705,-0.501494,6.028344504001325,383.776,9.516760000000001
2017-09-23 20:30:15.800000,-5.6404,-1.01625,-0.624954,6.268444121775019,383.774,9.5164
2017-09-23 20:30:15.900000,-6.11996,-1.7662,-0.517309,6.266776407469308,383.814,9.52149
2017-09-23 20:30:16,-6.19954,-1.51111,-0.22574899999999998,6.668839487279001,383.751,9.51908
2017-09-23 20:30:16.100000,-5.78631,-1.44581,-0.354056,6.375188189301639,383.773,9.51596
2017-09-23 20:30:16.200000,-5.73631,-1.8610900000000001,-0.266052,6.2967960264373914,383.76599999999996,9.519789999999999
2017-09-23 20:30:16.300000,-5.8159,-1.44581,-0.0188762,6.775660000099492,383.814,9.515460000000001
2017-09-23 20:30:16.400000,-5.89651,-1.98965,-0.334414,6.481952642240003,383.727,9.51566
2017-09-23 20:30:16.500000,-5.32206,-1.51009,-0.41425500000000004,6.80069900660942,383.717,9.51994
2017-09-23 20:30:16.600000,-5.49653,-1.68661,-0.31859899999999997,6.451923079411472,383.759,9.51622
