,u_m/s,v_m/s,w_m/s,T_degC,CO2_ppm,H20_ppt
2017-09-23 07:30:00,-1.69987,-1.9559799999999998,-0.162233,4.70132609691035,382.608,7.929869999999999
2017-09-23 07:30:00.100000,-1.7457900000000002,-1.8600700000000001,-0.142336,4.699663065874404,382.504,7.92518
2017-09-23 07:30:00.200000,-1.69885,-1.8610900000000001,-0.150499,4.859336740026322,382.50800000000004,7.92736
2017-09-23 07:30:00.300000,-1.73049,-1.8427200000000001,-0.165804,4.678044115304942,382.585,7.92939
2017-09-23 07:30:00.400000,-1.8927200000000002,-1.90802,-0.12218499999999999,4.569961978917775,382.598,7.92673
2017-09-23 07:30:00.500000,-1.82538,-1.8600700000000001,-0.12626600000000002,4.568299341057525,382.591,7.92903
2017-09-23 07:30:00.600000,-1.7804799999999998,-1.90802,-0.149989,4.807770435180771,382.47900000000004,7.926830000000001
2017-09-23 07:30:00.700000,-1.8243599999999998,-1.92333,-0.193863,4.59656486154239,382.495,7.92508
2017-09-23 07:30:00.800000,-1.7968099999999998,-1.8927200000000002,-0.19871,4.756208913143098,382.673,7.92598
2017-09-23 07:30:00.900000,-1.74783,-1.9876099999999999,-0.150499,4.889280660236523,382.53,7.92758
2017-09-23 07:30:01,-1.82538,-1.8917,-0.154325,4.678044115304942,382.452,7.92645
2017-09-23 07:30:01.100000,-1.8121099999999999,-1.82844,-0.0744843,4.8876170668099235,382.592,7.9285
2017-09-23 07:30:01.200000,-1.9049599999999998,-1.93965,-0.0943808,4.836048139134448,382.63699999999994,7.92968
2017-09-23 07:30:01.300000,-1.8917,-2.00598,-0.030610000000000002,4.756208913143098,382.587,7.9268
2017-09-23 07:30:01.400000,-1.80905,-1.98659,-0.178303,4.779494169553232,382.595,7.9288
2017-09-23 07:30:01.500000,-1.8243599999999998,-2.06617,-0.181874,4.649774449056451,382.495,7.9269300000000005
2017-09-23 07:30:01.600000,-1.8570099999999998,-2.06719,-0.161978,4.594902144051616,382.615,7.93295
2017-09-23 07:30:01.700000,-1.73049,-2.1478,-0.154325,4.834384704968954,382.539,7.926989999999999
2017-09-23 07:30:01.800000,-2.0345400000000002,-2.06617,-0.166569,4.726272159679127,382.50699999999995,7.924460000000001
2017-09-23 07:30:01.900000,-1.98659,-2.06617,-0.202026,4.59656486154239,382.49699999999996,7.92647
2017-09-23 07:30:02,-1.92231,-2.19576,-0.158407,4.648111572304572,382.556,7.9229199999999995
2017-09-23 07:30:02.100000,-1.89068,-2.19576,-0.150499,4.702989132923221,382.48699999999997,7.9177
2017-09-23 07:30:02.200000,-1.81007,-2.22841,-0.173967,4.6763811539457265,382.559,7.9158800000000005
2017-09-23 07:30:02.300000,-1.8417,-2.16515,-0.14616300000000002,4.621506221133927,382.597,7.91233
2017-09-23 07:30:02.400000,-1.87435,-2.1947400000000004,-0.130092,4.834384704968954,382.528,7.91043
2017-09-23 07:30:02.500000,-1.90598,-2.10087,-0.158407,4.752882527572069,382.42699999999996,7.90855
2017-09-23 07:30:02.600000,-1.9069999999999998,-2.02128,-0.11912400000000001,4.70132609691035,382.531,7.907019999999999
2017-09-23 07:30:02.700000,-1.90598,-2.18147,-0.09412569999999999,4.59822758401026,382.519,7.904739999999999
2017-09-23 07:30:02.800000,-1.95292,-2.03658,-0.130348,4.727935270345597,382.47,7.905010000000001
2017-09-23 07:30:02.900000,-1.97026,-2.00189,-0.114532,4.5716246217550065,382.478,7.901680000000001
2017-09-23 07:30:03,-1.87435,-2.06822,-0.0385176,4.6264946274287695,382.542,7.900739999999999
2017-09-23 07:30:03.100000,-1.8417,-2.05087,-0.10637,4.70132609691035,382.542,7.89779
2017-09-23 07:30:03.200000,-1.8243599999999998,-2.14678,-0.09412569999999999,4.782820714385309,382.465,7.89348
2017-09-23 07:30:03.300000,-1.98557,-2.11413,-0.09769689999999999,4.864327281414319,382.48900000000003,7.891610000000001
2017-09-23 07:30:03.400000,-2.01822,-2.03556,-0.12601099999999998,4.6763811539457265,382.60400000000004,7.89134
2017-09-23 07:30:03.500000,-2.05087,-2.03761,-0.12295,4.621506221133927,382.543,7.89003
2017-09-23 07:30:03.600000,-2.01822,-1.9876099999999999,-0.18212899999999999,4.674718197563379,382.526,7.88841
2017-09-23 07:30:03.700000,-1.98557,-2.05087,-0.206107,4.59656486154239,382.418,7.8864
2017-09-23 07:30:03.800000,-2.00189,-2.01822,-0.201771,4.837711578276753,382.605,7.88302
2017-09-23 07:30:03.900000,-2.0488299999999997,-2.00291,-0.21350500000000003,4.59656486154239,382.621,7.88103
2017-09-23 07:30:04,-2.0488299999999997,-2.00291,-0.16988499999999998,4.729598385988993,382.561,7.885210000000001
2017-09-23 07:30:04.100000,-1.97026,-1.96924,-0.16631400000000002,4.756208913143098,382.629,7.88329
2017-09-23 07:30:04.200000,-2.0172,-1.9876099999999999,-0.178303,4.59822758401026,382.505,7.87895
2017-09-23 07:30:04.300000,-1.9212900000000002,-2.02026,-0.14616300000000002,4.540035258898797,382.597,7.87989
2017-09-23 07:30:04.400000,-1.95292,-1.98659,-0.12218499999999999,4.593239431537654,382.606,7.87604
2017-09-23 07:30:04.500000,-2.00291,-1.98863,-0.12601099999999998,4.729598385988993,382.548,7.87467
2017-09-23 07:30:04.600000,-1.9376099999999998,-2.01822,-0.11376700000000001,4.518422519509556,382.469,7.87312
2017-09-23 07:30:04.700000,-1.92231,-2.05087,-0.14208099999999999,4.594902144051616,382.538,7.87263
2017-09-23 07:30:04.800000,-1.97026,-2.00291,-0.134174,4.51676003593326,382.54,7.874210000000001
2017-09-23 07:30:04.900000,-1.9365900000000003,-2.06515,-0.14208099999999999,4.6264946274287695,382.569,7.871
2017-09-23 07:30:05,-1.98659,-2.00291,-0.154325,4.861000248845357,382.50800000000004,7.87015
2017-09-23 07:30:05.100000,-1.96822,-1.92333,-0.10637,4.70132609691035,382.44599999999997,7.86821
2017-09-23 07:30:05.200000,-1.9212900000000002,-1.90802,-0.114022,4.836048139134448,382.496,7.8695
2017-09-23 07:30:05.300000,-1.8559900000000003,-1.97332,-0.12626600000000002,4.674718197563379,382.467,7.8659
2017-09-23 07:30:05.400000,-1.85905,-1.8427200000000001,-0.12193,4.836048139134448,382.409,7.86817
2017-09-23 07:30:05.500000,-1.7631400000000002,-1.87333,-0.0696377,4.51676003593326,382.50800000000004,7.87258
